Date,Value
30/07/2017,9.194E-07
31/07/2017,7.125E-07
01/08/2017,5.605E-07
02/08/2017,4.479E-07
03/08/2017,3.638E-07
04/08/2017,1.18E-06
05/08/2017,2.081E-06
06/08/2017,1.662E-06
07/08/2017,1.435E-06
08/08/2017,1.146E-06
09/08/2017,8.868E-07
10/08/2017,6.985E-07
11/08/2017,6.253E-07
12/08/2017,5.588E-07
13/08/2017,4.327E-07
14/08/2017,3.396E-07
15/08/2017,0.006055
16/08/2017,0.0003927
17/08/2017,2.21E-05
18/08/2017,2.327E-06
19/08/2017,6.485E-07
20/08/2017,4.686E-07
21/08/2017,4.019E-07
22/08/2017,0.0007141
23/08/2017,0.0003115
24/08/2017,2.944E-05
25/08/2017,3.27E-06
26/08/2017,2.886E-07
27/08/2017,4.254E-08
28/08/2017,1.031E-08
29/08/2017,6.053E-10
30/08/2017,3.555E-11
31/08/2017,1.998E-12
01/09/2017,1.078E-13
02/09/2017,0
03/09/2017,1.077E-08
04/09/2017,3.738E-09
05/09/2017,3.953E-10
06/09/2017,0.0001052
07/09/2017,1.227E-05
08/09/2017,1.199E-06
09/09/2017,1.527E-07
10/09/2017,3.202E-08
11/09/2017,1.193E-08
12/09/2017,8.683E-09
13/09/2017,5.413E-09
14/09/2017,2.838E-09
15/09/2017,0
16/09/2017,0
17/09/2017,0
18/09/2017,0
19/09/2017,0
20/09/2017,0
21/09/2017,0
22/09/2017,0
23/09/2017,0
24/09/2017,0
25/09/2017,0
26/09/2017,0
27/09/2017,0
28/09/2017,0
29/09/2017,0
30/09/2017,0
01/10/2017,0
02/10/2017,0
03/10/2017,0
04/10/2017,0
05/10/2017,0
06/10/2017,0
07/10/2017,5.803E-09
08/10/2017,1.155E-08
09/10/2017,0.003867
10/10/2017,0.0003096
11/10/2017,0.01398
12/10/2017,0.0008659
13/10/2017,3.689E-05
14/10/2017,2.255E-06
15/10/2017,1.646E-07
16/10/2017,1.949E-08
17/10/2017,9.863E-09
18/10/2017,1.14E-08
19/10/2017,1.468E-08
20/10/2017,1.991E-08
21/10/2017,2.576E-08
22/10/2017,3.15E-08
23/10/2017,3.708E-08
24/10/2017,2.915E-08
25/10/2017,3.697E-08
26/10/2017,4.799E-08
27/10/2017,5.707E-08
28/10/2017,7.172E-08
29/10/2017,0.0582
30/10/2017,0.03249
31/10/2017,0.001138
01/11/2017,5.938E-05
02/11/2017,0.01504
03/11/2017,0.02028
04/11/2017,0.001071
05/11/2017,0.282
06/11/2017,0.007711
07/11/2017,0.001892
08/11/2017,0.0001162
09/11/2017,7.528E-06
10/11/2017,1.728E-06
11/11/2017,1.198E-06
12/11/2017,9.419E-07
13/11/2017,7.377E-07
14/11/2017,5.695E-07
15/11/2017,7.505E-07
16/11/2017,5.784E-07
17/11/2017,4.312E-07
18/11/2017,1.559E-06
19/11/2017,2.61E-06
20/11/2017,1.931E-06
21/11/2017,1.4E-06
22/11/2017,2.407E-06
23/11/2017,3.358E-06
24/11/2017,2.45E-06
25/11/2017,1.727E-06
26/11/2017,1.216E-06
27/11/2017,8.581E-07
28/11/2017,6.009E-07
29/11/2017,4.237E-07
30/11/2017,3.595E-07
01/12/2017,2.552E-07
02/12/2017,1.793E-07
03/12/2017,1.259E-07
04/12/2017,8.879E-08
05/12/2017,0.0001949
06/12/2017,1.619E-05
07/12/2017,1.605E-06
08/12/2017,5.118E-07
09/12/2017,3.176E-07
10/12/2017,2.191E-07
11/12/2017,1.537E-07
12/12/2017,1.55E-06
13/12/2017,1.154E-06
14/12/2017,1.275E-06
15/12/2017,2.156E-06
16/12/2017,3.291E-06
17/12/2017,4.22E-06
18/12/2017,0.03627
19/12/2017,0.03188
20/12/2017,0.006261
21/12/2017,0.003678
22/12/2017,0.002763
23/12/2017,0.002147
24/12/2017,0.001651
25/12/2017,0.001208
26/12/2017,0.0008867
27/12/2017,0.0006542
28/12/2017,0.000486
29/12/2017,0.0003618
30/12/2017,0.0002707
31/12/2017,0.0002037
01/01/2018,0.000154
02/01/2018,0.0001171
03/01/2018,9.632E-05
04/01/2018,8.252E-05
05/01/2018,6.403E-05
06/01/2018,4.943E-05
07/01/2018,3.867E-05
08/01/2018,0.0001439
09/01/2018,3.657E-05
10/01/2018,0.04944
11/01/2018,0.03903
12/01/2018,0.04223
13/01/2018,0.07031
14/01/2018,0.006698
15/01/2018,0.00289
16/01/2018,0.003204
17/01/2018,0.001852
18/01/2018,0.001459
19/01/2018,0.001188
20/01/2018,0.0009719
21/01/2018,0.0008176
22/01/2018,0.06036
23/01/2018,0.0738
24/01/2018,0.06334
25/01/2018,0.005948
26/01/2018,0.001297
27/01/2018,0.0009239
28/01/2018,0.0007757
29/01/2018,0.0006562
30/01/2018,0.0003221
31/01/2018,0.0002648
01/02/2018,0.04119
02/02/2018,0.07083
03/02/2018,0.00737
04/02/2018,0.004324
05/02/2018,0.001452
06/02/2018,0.001141
07/02/2018,3.663E-05
08/02/2018,1.19E-06
09/02/2018,3.908E-08
10/02/2018,1.275E-09
11/02/2018,0.06314
12/02/2018,0.06433
13/02/2018,0.008055
14/02/2018,0.000388
15/02/2018,0.02101
16/02/2018,0.04088
17/02/2018,0.05302
18/02/2018,0.002678
19/02/2018,0.04178
20/02/2018,0.05239
21/02/2018,0.00717
22/02/2018,0.003639
23/02/2018,0.002989
24/02/2018,0.002257
25/02/2018,0.01048
26/02/2018,0.001624
27/02/2018,0.0008323
28/02/2018,0.0006346
01/03/2018,0.000508
02/03/2018,0.0003969
03/03/2018,0.0002586
04/03/2018,0.0001634
05/03/2018,0.0001018
06/03/2018,0.03695
07/03/2018,0.03773
08/03/2018,0.007974
09/03/2018,0.004388
10/03/2018,0.002597
11/03/2018,0.00154
12/03/2018,0.0009408
13/03/2018,0.0005571
14/03/2018,0.0003985
